/home/rkm/projects/go-topology-suite/bench
goos: linux
goarch: amd64
pkg: github.com/exergy-dev/go-topology-suite/bench/compare
cpu: Intel(R) Core(TM) i9-14900KF
BenchmarkLength/impl=gts/n=1024-32                          	  181437	      6378 ns/op	      24 B/op	       1 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  188041	      6324 ns/op	      24 B/op	       1 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  190759	      6372 ns/op	      24 B/op	       1 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  194684	      6338 ns/op	      24 B/op	       1 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  187699	      6316 ns/op	      24 B/op	       1 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  187084	      6432 ns/op	      24 B/op	       1 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  189727	      6400 ns/op	      24 B/op	       1 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  186892	      6456 ns/op	      24 B/op	       1 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	135754756	         8.865 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	134196326	         8.837 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	135930523	         8.936 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	134497830	         8.982 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	134453061	         8.904 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	134777806	         8.913 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	134133526	         8.882 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	133931734	         8.943 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	135853942	         8.867 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	135196302	         8.793 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  798877	      1529 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  792990	      1526 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  782876	      1530 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  788530	      1522 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  775712	      1532 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  765620	      1523 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  788907	      1521 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  791708	      1520 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  790992	      1521 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  786466	      1525 ns/op	       8 B/op	       1 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     220	   5422198 ns/op	 4692841 B/op	   12540 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     220	   5402568 ns/op	 4692841 B/op	   12540 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     222	   5415611 ns/op	 4692842 B/op	   12540 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     220	   5441548 ns/op	 4692842 B/op	   12540 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     219	   5437179 ns/op	 4692837 B/op	   12540 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     222	   5402742 ns/op	 4692851 B/op	   12540 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     223	   5378171 ns/op	 4692838 B/op	   12540 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     220	   5379124 ns/op	 4692833 B/op	   12540 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     220	   5399357 ns/op	 4692835 B/op	   12540 allocs/op
BenchmarkBuffer/impl=gts/n=256-32                           	     223	   5397501 ns/op	 4692832 B/op	   12540 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     693	   1708050 ns/op	 1872563 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     698	   1715421 ns/op	 1872612 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     699	   1721823 ns/op	 1872587 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     698	   1710365 ns/op	 1872588 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     693	   1706005 ns/op	 1872544 B/op	   21689 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     692	   1715637 ns/op	 1872567 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     703	   1713470 ns/op	 1872570 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     693	   1710708 ns/op	 1872584 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     688	   1714933 ns/op	 1872592 B/op	   21690 allocs/op
BenchmarkBuffer/impl=simplefeatures/n=256-32                	     698	   1715397 ns/op	 1872619 B/op	   21690 allocs/op
BenchmarkBuffer/impl=geos/n=256-32                          	SIGFPE: floating-point exception
PC=0x7f542086bb2a m=23 sigcode=7
signal arrived during cgo execution
instruction bytes: 0xf2 0x44 0xf 0x58 0xc8 0xf2 0x41 0xf 0x5c 0xd1 0x66 0x41 0xf 0x2f 0xf9 0xf2

goroutine 590 gp=0xc002208c40 m=23 mp=0xc000e14008 [syscall]:
runtime.cgocall(0x675580, 0xc00009ed48)
	/usr/local/go/src/runtime/cgocall.go:167 +0x4b fp=0xc00009ed20 sp=0xc00009ece8 pc=0x478e8b
github.com/exergy-dev/go-topology-suite/bench/compare._Cfunc_GEOSBuffer_r(0x7f5358a19140, 0x7f538e576db0, 0x4000000000000000, 0x8)
	_cgo_gotypes.go:98 +0x47 fp=0xc00009ed48 sp=0xc00009ed20 pc=0x65ff67
github.com/exergy-dev/go-topology-suite/bench/compare.(*geosImpl).Buffer.func1(...)
	/home/rkm/projects/go-topology-suite/bench/compare/geos_impl.go:285
github.com/exergy-dev/go-topology-suite/bench/compare.(*geosImpl).Buffer(0xc000090060, {0x6914e0?, 0xc000e80030?}, 0x4000000000000000)
	/home/rkm/projects/go-topology-suite/bench/compare/geos_impl.go:285 +0x165 fp=0xc00009edf0 sp=0xc00009ed48 pc=0x662ac5
github.com/exergy-dev/go-topology-suite/bench/compare.BenchmarkBuffer.func1(0xc000018b08, {0x786050, 0xc000090060})
	/home/rkm/projects/go-topology-suite/bench/compare/compare_test.go:203 +0xf0 fp=0xc00009ee58 sp=0xc00009edf0 pc=0x65f630
github.com/exergy-dev/go-topology-suite/bench/compare.runImplSub.func1(0xc000018b08)
	/home/rkm/projects/go-topology-suite/bench/compare/compare_test.go:40 +0x86 fp=0xc00009eeb0 sp=0xc00009ee58 pc=0x65e566
testing.(*B).runN(0xc000018b08, 0x1158)
	/usr/local/go/src/testing/benchmark.go:219 +0x190 fp=0xc00009ef40 sp=0xc00009eeb0 pc=0x4e2d90
testing.(*B).launch(0xc000018b08)
	/usr/local/go/src/testing/benchmark.go:354 +0x1bc fp=0xc00009efc8 sp=0xc00009ef40 pc=0x4e397c
testing.(*B).doBench.gowrap1()
	/usr/local/go/src/testing/benchmark.go:296 +0x25 fp=0xc00009efe0 sp=0xc00009efc8 pc=0x4e3785
runtime.goexit({})
	/usr/local/go/src/runtime/asm_amd64.s:1693 +0x1 fp=0xc00009efe8 sp=0xc00009efe0 pc=0x482a81
created by testing.(*B).doBench in goroutine 565
	/usr/local/go/src/testing/benchmark.go:296 +0x65

goroutine 1 gp=0xc000002380 m=nil [chan receive]:
runtime.gopark(0x8ca300000000?, 0x200a300000000?, 0xc8?, 0x50?, 0x7f54207d7a78?)
	/usr/local/go/src/runtime/proc.go:460 +0xce fp=0xc0000a1840 sp=0xc0000a1820 pc=0x47b4ce
runtime.chanrecv(0xc0000c6310, 0x0, 0x1)
	/usr/local/go/src/runtime/chan.go:667 +0x473 fp=0xc0000a18b8 sp=0xc0000a1840 pc=0x412813
runtime.chanrecv1(0x7f54207e3230?, 0x7f54207e03f0?)
	/usr/local/go/src/runtime/chan.go:509 +0x12 fp=0xc0000a18e0 sp=0xc0000a18b8 pc=0x412392
testing.(*B).run1(0xc000018dc8)
	/usr/local/go/src/testing/benchmark.go:247 +0xa6 fp=0xc0000a19d0 sp=0xc0000a18e0 pc=0x4e2fa6
testing.(*B).Run(0xc000018588, {0x7178e0?, 0x49d833?}, 0x725720)
	/usr/local/go/src/testing/benchmark.go:862 +0x4d4 fp=0xc0000a1ad0 sp=0xc0000a19d0 pc=0x4e5b34
testing.runBenchmarks.func1(0xc000018588)
	/usr/local/go/src/testing/benchmark.go:721 +0x37 fp=0xc0000a1b10 sp=0xc0000a1ad0 pc=0x4e4bb7
testing.(*B).runN(0xc000018588, 0x1)
	/usr/local/go/src/testing/benchmark.go:219 +0x190 fp=0xc0000a1ba0 sp=0xc0000a1b10 pc=0x4e2d90
testing.runBenchmarks({0x722a3d, 0x35}, 0x0?, {0x9a9c00, 0x9, 0xc0000ff180?})
	/usr/local/go/src/testing/benchmark.go:730 +0x5f1 fp=0xc0000a1ca0 sp=0xc0000a1ba0 pc=0x4e4af1
testing.(*M).Run(0xc0000d2140)
	/usr/local/go/src/testing/testing.go:2353 +0x996 fp=0xc0000a1ed0 sp=0xc0000a1ca0 pc=0x4f17f6
main.main()
	_testmain.go:63 +0x9b fp=0xc0000a1f50 sp=0xc0000a1ed0 pc=0x664e9b
runtime.main()
	/usr/local/go/src/runtime/proc.go:285 +0x29d fp=0xc0000a1fe0 sp=0xc0000a1f50 pc=0x446b5d
runtime.goexit({})
