goos: linux
goarch: amd64
pkg: github.com/exergy-dev/go-topology-suite/bench/compare
cpu: Intel(R) Core(TM) i9-14900KF
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      27	  42651182 ns/op	22237446 B/op	  493384 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      25	  42166322 ns/op	22237476 B/op	  493384 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      27	  42798791 ns/op	22237512 B/op	  493385 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      26	  42172169 ns/op	22237481 B/op	  493384 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      27	  42022816 ns/op	22237509 B/op	  493385 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      28	  41618280 ns/op	22237533 B/op	  493385 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      25	  42003452 ns/op	22237461 B/op	  493384 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      27	  41657422 ns/op	22237506 B/op	  493385 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     205	   5816525 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     207	   5791379 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     206	   5849272 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     207	   5822787 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     205	   5929781 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     199	   5968084 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     201	   5989135 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     199	   5813360 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     204	   5819544 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     205	   5818638 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	 1659469	       733.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	 1638129	       724.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	 1648995	       730.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	 1612227	       727.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	 1630850	       724.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	 1656548	       727.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	 1631719	       730.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	 1657609	       736.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	 1645700	       729.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	 1626855	       727.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1000000	      1039 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1000000	      1060 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1000000	      1058 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1000000	      1053 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1000000	      1046 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1000000	      1037 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1000000	      1053 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1000000	      1037 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1000000	      1038 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1000000	      1054 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  576403	      1948 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  634269	      1934 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  635994	      1930 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  596605	      1919 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  640506	      1917 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  623175	      1924 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  638334	      1918 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  547141	      1921 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  593416	      1919 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  631544	      1929 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  948603	      1282 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  959142	      1294 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  853713	      1304 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  885337	      1281 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  931879	      1288 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  856862	      1281 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  969519	      1281 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  939726	      1295 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  967962	      1286 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  932006	      1289 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	  746593	      1609 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	  739945	      1603 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	  724728	      1618 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	  689542	      1614 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	  700906	      1600 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	  809510	      1616 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	  686595	      1594 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	  781768	      1592 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	  836235	      1632 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=simplefeatures/n=1024-32               	  706155	      1669 ns/op	       0 B/op	       0 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  551942	      2027 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  579405	      2031 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  579708	      2048 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  564741	      2014 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  551889	      2033 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  574770	      2024 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  567283	      2020 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  540222	      2016 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=geos/n=1024-32                         	  594025	      2030 ns/op	       8 B/op	       1 allocs/op
